"GO_0017","G1/JUPITER/C0349605622R.LBL     ","HIS","1998-03-19T13:46:58",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  3.068,"1996-06-26T04:18:22.775085","1996-06-26T04:18:22.870915","03496056:22:0:0","03496056:22:1:4"
"GO_0017","G1/JUPITER/C0349605645R.LBL     ","HIS","1998-03-19T13:47:33",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  3.047,"1996-06-26T04:18:38.106085","1996-06-26T04:18:38.201915","03496056:45:0:0","03496056:45:1:4"
"GO_0017","G1/JUPITER/C0349605668R.LBL     ","HIS","1998-03-19T13:48:08",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  2.777,"1996-06-26T04:18:53.438085","1996-06-26T04:18:53.533915","03496056:68:0:0","03496056:68:1:4"
"GO_0017","G1/JUPITER/C0349605700R.LBL     ","HIS","1998-03-19T13:48:44",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  3.037,"1996-06-26T04:19:08.769085","1996-06-26T04:19:08.864915","03496057:00:0:0","03496057:00:1:4"
"GO_0017","G1/JUPITER/C0349605722R.LBL     ","HIS","1998-03-19T13:49:21",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  3.410,"1996-06-26T04:19:23.442085","1996-06-26T04:19:23.537915","03496057:22:0:0","03496057:22:1:4"
"GO_0017","G1/JUPITER/C0349605745R.LBL     ","HIS","1998-03-19T13:49:54",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  2.628,"1996-06-26T04:19:38.772750","1996-06-26T04:19:39.035250","03496057:45:0:0","03496057:45:4:0"
"GO_0017","G1/JUPITER/C0349605768R.LBL     ","HIS","1998-03-19T13:50:31",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  2.723,"1996-06-26T04:19:54.104750","1996-06-26T04:19:54.367250","03496057:68:0:0","03496057:68:4:0"
"GO_0017","G1/JUPITER/C0349605800R.LBL     ","HIS","1998-03-19T13:51:00",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  2.540,"1996-06-26T04:20:09.435750","1996-06-26T04:20:09.698250","03496058:00:0:0","03496058:00:4:0"
"GO_0017","G1/JUPITER/C0349605801R.LBL     ","HIS","1998-03-19T13:51:32",186,217,112,112, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","UNIFORM", -1, -1,"N/A   ",  2.838,"1996-06-26T04:20:09.435750","1996-06-26T04:20:09.698250","03496058:01:0:0","03496058:01:4:0"
"GO_0017","G1/JUPITER/C0349605822R.LBL     ","HIS","1998-03-19T13:52:07",  1,  1,400,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  3.021,"1996-06-26T04:20:24.108750","1996-06-26T04:20:24.371250","03496058:22:0:0","03496058:22:4:0"
